species,speciesName,lv,hp,attack,criticalAttack,defense,critical,avoid,lucky,speed
0,カブトムシ,44,135,112,135,90,157,135,135,135
0,カブトムシ,45,138,115,138,92,161,138,138,138
0,カブトムシ,46,141,117,141,94,164,141,141,141
0,カブトムシ,47,144,120,144,96,168,144,144,144
0,カブトムシ,48,147,122,147,98,171,147,147,147
0,カブトムシ,49,150,125,150,100,175,150,150,150
0,カブトムシ,50,153,127,153,102,178,153,153,153
0,カブトムシ,51,156,130,156,104,182,156,156,156
0,カブトムシ,52,159,132,159,106,185,159,159,159
0,カブトムシ,53,162,135,162,108,189,162,162,162
0,カブトムシ,54,165,137,165,110,192,165,165,165
0,カブトムシ,55,168,140,168,112,196,168,168,168
0,カブトムシ,56,171,142,171,114,199,171,171,171
0,カブトムシ,57,174,145,174,116,203,174,174,174
0,カブトムシ,58,177,147,177,118,206,177,177,177
0,カブトムシ,59,180,150,180,120,210,180,180,180
0,カブトムシ,60,183,152,183,122,213,183,183,183
0,カブトムシ,61,186,155,186,124,217,186,186,186
0,カブトムシ,62,189,157,189,126,220,189,189,189
0,カブトムシ,63,192,160,192,128,224,192,192,192
0,カブトムシ,64,195,162,195,130,227,195,195,195
0,カブトムシ,65,198,165,198,132,231,198,198,198
0,カブトムシ,66,201,167,201,134,234,201,201,201
0,カブトムシ,67,204,170,204,136,238,204,204,204
0,カブトムシ,68,207,172,207,138,241,207,207,207
0,カブトムシ,69,210,175,210,140,245,210,210,210
0,カブトムシ,70,213,177,213,142,248,213,213,213
0,カブトムシ,71,216,180,216,144,252,216,216,216
0,カブトムシ,72,219,182,219,146,255,219,219,219
0,カブトムシ,73,222,185,222,148,259,222,222,222
0,カブトムシ,74,225,187,225,150,262,225,225,225
0,カブトムシ,75,228,190,228,152,266,228,228,228
0,カブトムシ,76,231,192,231,154,269,231,231,231
0,カブトムシ,77,234,195,234,156,273,234,234,234
0,カブトムシ,78,237,197,237,158,276,237,237,237
0,カブトムシ,79,240,200,240,160,280,240,240,240
0,カブトムシ,80,243,202,243,162,283,243,243,243
0,カブトムシ,81,246,205,246,164,287,246,246,246
0,カブトムシ,82,249,207,249,166,290,249,249,249
0,カブトムシ,83,252,210,252,168,294,252,252,252
0,カブトムシ,84,255,212,255,170,297,255,255,255
0,カブトムシ,85,258,215,258,172,301,258,258,258
0,カブトムシ,86,261,217,261,174,304,261,261,261
0,カブトムシ,87,264,220,264,176,308,264,264,264
0,カブトムシ,88,267,222,267,178,311,267,267,267
0,カブトムシ,89,270,225,270,180,315,270,270,270
0,カブトムシ,90,273,227,273,182,318,273,273,273
0,カブトムシ,91,276,230,276,184,322,276,276,276
0,カブトムシ,92,279,232,279,186,325,279,279,279
0,カブトムシ,93,282,235,282,188,329,282,282,282
0,カブトムシ,94,285,237,285,190,332,285,285,285
0,カブトムシ,95,288,240,288,192,336,288,288,288
0,カブトムシ,96,291,242,291,194,339,291,291,291
0,カブトムシ,97,294,245,294,196,343,294,294,294
0,カブトムシ,98,297,247,297,198,346,297,297,297
0,カブトムシ,99,300,250,300,200,350,300,300,300
1,コクワガタ,1,6,4,5,6,6,7,6,6
1,コクワガタ,2,9,6,7,9,9,10,9,9
1,コクワガタ,3,12,8,10,12,12,14,12,12
1,コクワガタ,4,15,10,12,15,15,17,15,15
1,コクワガタ,5,18,12,15,18,18,21,18,18
1,コクワガタ,6,21,14,17,21,21,24,21,21
1,コクワガタ,7,24,16,20,24,24,28,24,24
1,コクワガタ,8,27,18,22,27,27,31,27,27
1,コクワガタ,9,30,20,25,30,30,35,30,30
1,コクワガタ,10,33,22,27,33,33,38,33,33
1,コクワガタ,11,36,24,30,36,36,42,36,36
1,コクワガタ,12,39,26,32,39,39,45,39,39
1,コクワガタ,13,42,28,35,42,42,49,42,42
1,コクワガタ,14,45,30,37,45,45,52,45,45
1,コクワガタ,15,48,32,40,48,48,56,48,48
1,コクワガタ,16,51,34,42,51,51,59,51,51
1,コクワガタ,17,54,36,45,54,54,63,54,54
1,コクワガタ,18,57,38,47,57,57,66,57,57
1,コクワガタ,19,60,40,50,60,60,70,60,60
1,コクワガタ,20,63,42,52,63,63,73,63,63
1,コクワガタ,21,66,44,55,66,66,77,66,66
1,コクワガタ,22,69,46,57,69,69,80,69,69
1,コクワガタ,23,72,48,60,72,72,84,72,72
1,コクワガタ,24,75,50,62,75,75,87,75,75
1,コクワガタ,25,78,52,65,78,78,91,78,78
1,コクワガタ,26,81,54,67,81,81,94,81,81
1,コクワガタ,27,84,56,70,84,84,98,84,84
1,コクワガタ,28,87,58,72,87,87,101,87,87
1,コクワガタ,29,90,60,75,90,90,105,90,90
1,コクワガタ,30,93,62,77,93,93,108,93,93
1,コクワガタ,31,96,64,80,96,96,112,96,96
1,コクワガタ,32,99,66,82,99,99,115,99,99
1,コクワガタ,33,102,68,85,102,102,119,102,102
1,コクワガタ,34,105,70,87,105,105,122,105,105
1,コクワガタ,35,108,72,90,108,108,126,108,108
1,コクワガタ,36,111,74,92,111,111,129,111,111
1,コクワガタ,37,114,76,95,114,114,133,114,114
1,コクワガタ,38,117,78,97,117,117,136,117,117
1,コクワガタ,39,120,80,100,120,120,140,120,120
1,コクワガタ,40,123,82,102,123,123,143,123,123
1,コクワガタ,41,126,84,105,126,126,147,126,126
1,コクワガタ,42,129,86,107,129,129,150,129,129
1,コクワガタ,43,132,88,110,132,132,154,132,132
1,コクワガタ,44,135,90,112,135,135,157,135,135
1,コクワガタ,45,138,92,115,138,138,161,138,138
1,コクワガタ,46,141,94,117,141,141,164,141,141
1,コクワガタ,47,144,96,120,144,144,168,144,144
1,コクワガタ,48,147,98,122,147,147,171,147,147
1,コクワガタ,49,150,100,125,150,150,175,150,150
1,コクワガタ,50,153,102,127,153,153,178,153,153
1,コクワガタ,51,156,104,130,156,156,182,156,156
1,コクワガタ,52,159,106,132,159,159,185,159,159
1,コクワガタ,53,162,108,135,162,162,189,162,162
1,コクワガタ,54,165,110,137,165,165,192,165,165
1,コクワガタ,55,168,112,140,168,168,196,168,168
1,コクワガタ,56,171,114,142,171,171,199,171,171
1,コクワガタ,57,174,116,145,174,174,203,174,174
1,コクワガタ,58,177,118,147,177,177,206,177,177
1,コクワガタ,59,180,120,150,180,180,210,180,180
1,コクワガタ,60,183,122,152,183,183,213,183,183
1,コクワガタ,61,186,124,155,186,186,217,186,186
1,コクワガタ,62,189,126,157,189,189,220,189,189
1,コクワガタ,63,192,128,160,192,192,224,192,192
1,コクワガタ,64,195,130,162,195,195,227,195,195
1,コクワガタ,65,198,132,165,198,198,231,198,198
1,コクワガタ,66,201,134,167,201,201,234,201,201
1,コクワガタ,67,204,136,170,204,204,238,204,204
1,コクワガタ,68,207,138,172,207,207,241,207,207
1,コクワガタ,69,210,140,175,210,210,245,210,210
1,コクワガタ,70,213,142,177,213,213,248,213,213
1,コクワガタ,71,216,144,180,216,216,252,216,216
1,コクワガタ,72,219,146,182,219,219,255,219,219
1,コクワガタ,73,222,148,185,222,222,259,222,222
1,コクワガタ,74,225,150,187,225,225,262,225,225
1,コクワガタ,75,228,152,190,228,228,266,228,228
1,コクワガタ,76,231,154,192,231,231,269,231,231
1,コクワガタ,77,234,156,195,234,234,273,234,234
1,コクワガタ,78,237,158,197,237,237,276,237,237
1,コクワガタ,79,240,160,200,240,240,280,240,240
1,コクワガタ,80,243,162,202,243,243,283,243,243
1,コクワガタ,81,246,164,205,246,246,287,246,246
1,コクワガタ,82,249,166,207,249,249,290,249,249
1,コクワガタ,83,252,168,210,252,252,294,252,252
1,コクワガタ,84,255,170,212,255,255,297,255,255
1,コクワガタ,85,258,172,215,258,258,301,258,258
1,コクワガタ,86,261,174,217,261,261,304,261,261
1,コクワガタ,87,264,176,220,264,264,308,264,264
1,コクワガタ,88,267,178,222,267,267,311,267,267
1,コクワガタ,89,270,180,225,270,270,315,270,270
1,コクワガタ,90,273,182,227,273,273,318,273,273
1,コクワガタ,91,276,184,230,276,276,322,276,276
1,コクワガタ,92,279,186,232,279,279,325,279,279
1,コクワガタ,93,282,188,235,282,282,329,282,282
1,コクワガタ,94,285,190,237,285,285,332,285,285
1,コクワガタ,95,288,192,240,288,288,336,288,288
1,コクワガタ,96,291,194,242,291,291,339,291,291
1,コクワガタ,97,294,196,245,294,294,343,294,294
1,コクワガタ,98,297,198,247,297,297,346,297,297
1,コクワガタ,99,300,200,250,300,300,350,300,300
2,コーカサスオオカブトムシ,1,11,10,8,3,6,2,4,4
2,コーカサスオオカブトムシ,2,16,15,12,4,9,3,6,6
2,コーカサスオオカブトムシ,3,22,20,16,6,12,4,8,8
2,コーカサスオオカブトムシ,4,27,25,20,7,15,5,10,10
2,コーカサスオオカブトムシ,5,33,30,24,9,18,6,12,12
2,コーカサスオオカブトムシ,6,38,35,28,10,21,7,14,14
2,コーカサスオオカブトムシ,7,44,40,32,12,24,8,16,16
2,コーカサスオオカブトムシ,8,49,45,36,13,27,9,18,18
2,コーカサスオオカブトムシ,9,55,50,40,15,30,10,20,20
2,コーカサスオオカブトムシ,10,60,55,44,16,33,11,22,22
2,コーカサスオオカブトムシ,11,66,60,48,18,36,12,24,24
2,コーカサスオオカブトムシ,12,71,65,52,19,39,13,26,26
2,コーカサスオオカブトムシ,13,77,70,56,21,42,14,28,28
2,コーカサスオオカブトムシ,14,82,75,60,22,45,15,30,30
2,コーカサスオオカブトムシ,15,88,80,64,24,48,16,32,32
2,コーカサスオオカブトムシ,16,93,85,68,25,51,17,34,34
2,コーカサスオオカブトムシ,17,99,90,72,27,54,18,36,36
2,コーカサスオオカブトムシ,18,104,95,76,28,57,19,38,38
2,コーカサスオオカブトムシ,19,110,100,80,30,60,20,40,40
2,コーカサスオオカブトムシ,20,115,105,84,31,63,21,42,42
2,コーカサスオオカブトムシ,21,121,110,88,33,66,22,44,44
2,コーカサスオオカブトムシ,22,126,115,92,34,69,23,46,46
2,コーカサスオオカブトムシ,23,132,120,96,36,72,24,48,48
2,コーカサスオオカブトムシ,24,137,125,100,37,75,25,50,50
2,コーカサスオオカブトムシ,25,143,130,104,39,78,26,52,52
2,コーカサスオオカブトムシ,26,148,135,108,40,81,27,54,54
2,コーカサスオオカブトムシ,27,154,140,112,42,84,28,56,56
2,コーカサスオオカブトムシ,28,159,145,116,43,87,29,58,58
2,コーカサスオオカブトムシ,29,165,150,120,45,90,30,60,60
2,コーカサスオオカブトムシ,30,170,155,124,46,93,31,62,62
2,コーカサスオオカブトムシ,31,176,160,128,48,96,32,64,64
2,コーカサスオオカブトムシ,32,181,165,132,49,99,33,66,66
2,コーカサスオオカブトムシ,33,187,170,136,51,102,34,68,68
2,コーカサスオオカブトムシ,34,192,175,140,52,105,35,70,70
2,コーカサスオオカブトムシ,35,198,180,144,54,108,36,72,72
2,コーカサスオオカブトムシ,36,203,185,148,55,111,37,74,74
2,コーカサスオオカブトムシ,37,209,190,152,57,114,38,76,76
2,コーカサスオオカブトムシ,38,214,195,156,58,117,39,78,78
2,コーカサスオオカブトムシ,39,220,200,160,60,120,40,80,80
2,コーカサスオオカブトムシ,40,225,205,164,61,123,41,82,82
2,コーカサスオオカブトムシ,41,231,210,168,63,126,42,84,84
2,コーカサスオオカブトムシ,42,236,215,172,64,129,43,86,86
2,コーカサスオオカブトムシ,43,242,220,176,66,132,44,88,88
2,コーカサスオオカブトムシ,44,247,225,180,67,135,45,90,90
2,コーカサスオオカブトムシ,45,253,230,184,69,138,46,92,92
2,コーカサスオオカブトムシ,46,258,235,188,70,141,47,94,94
2,コーカサスオオカブトムシ,47,264,240,192,72,144,48,96,96
2,コーカサスオオカブトムシ,48,269,245,196,73,147,49,98,98
2,コーカサスオオカブトムシ,49,275,250,200,75,150,50,100,100
2,コーカサスオオカブトムシ,50,280,255,204,76,153,51,102,102
2,コーカサスオオカブトムシ,51,286,260,208,78,156,52,104,104
2,コーカサスオオカブトムシ,52,291,265,212,79,159,53,106,106
2,コーカサスオオカブトムシ,53,297,270,216,81,162,54,108,108
2,コーカサスオオカブトムシ,54,302,275,220,82,165,55,110,110
2,コーカサスオオカブトムシ,55,308,280,224,84,168,56,112,112
2,コーカサスオオカブトムシ,56,313,285,228,85,171,57,114,114
2,コーカサスオオカブトムシ,57,319,290,232,87,174,58,116,116
2,コーカサスオオカブトムシ,58,324,295,236,88,177,59,118,118
2,コーカサスオオカブトムシ,59,330,300,240,90,180,60,120,120
2,コーカサスオオカブトムシ,60,335,305,244,91,183,61,122,122
2,コーカサスオオカブトムシ,61,341,310,248,93,186,62,124,124
2,コーカサスオオカブトムシ,62,346,315,252,94,189,63,126,126
2,コーカサスオオカブトムシ,63,352,320,256,96,192,64,128,128
2,コーカサスオオカブトムシ,64,357,325,260,97,195,65,130,130
2,コーカサスオオカブトムシ,65,363,330,264,99,198,66,132,132
2,コーカサスオオカブトムシ,66,368,335,268,100,201,67,134,134
2,コーカサスオオカブトムシ,67,374,340,272,102,204,68,136,136
2,コーカサスオオカブトムシ,68,379,345,276,103,207,69,138,138
2,コーカサスオオカブトムシ,69,385,350,280,105,210,70,140,140
2,コーカサスオオカブトムシ,70,390,355,284,106,213,71,142,142
2,コーカサスオオカブトムシ,71,396,360,288,108,216,72,144,144
2,コーカサスオオカブトムシ,72,401,365,292,109,219,73,146,146
2,コーカサスオオカブトムシ,73,407,370,296,111,222,74,148,148
2,コーカサスオオカブトムシ,74,412,375,300,112,225,75,150,150
2,コーカサスオオカブトムシ,75,418,380,304,114,228,76,152,152
2,コーカサスオオカブトムシ,76,423,385,308,115,231,77,154,154
2,コーカサスオオカブトムシ,77,429,390,312,117,234,78,156,156
2,コーカサスオオカブトムシ,78,434,395,316,118,237,79,158,158
2,コーカサスオオカブトムシ,79,440,400,320,120,240,80,160,160
2,コーカサスオオカブトムシ,80,445,405,324,121,243,81,162,162
2,コーカサスオオカブトムシ,81,451,410,328,123,246,82,164,164
2,コーカサスオオカブトムシ,82,456,415,332,124,249,83,166,166
2,コーカサスオオカブトムシ,83,462,420,336,126,252,84,168,168
2,コーカサスオオカブトムシ,84,467,425,340,127,255,85,170,170
2,コーカサスオオカブトムシ,85,473,430,344,129,258,86,172,172
2,コーカサスオオカブトムシ,86,478,435,348,130,261,87,174,174
2,コーカサスオオカブトムシ,87,484,440,352,132,264,88,176,176
2,コーカサスオオカブトムシ,88,489,445,356,133,267,89,178,178
2,コーカサスオオカブトムシ,89,495,450,360,135,270,90,180,180
2,コーカサスオオカブトムシ,90,500,455,364,136,273,91,182,182
2,コーカサスオオカブトムシ,91,506,460,368,138,276,92,184,184
2,コーカサスオオカブトムシ,92,511,465,372,139,279,93,186,186
2,コーカサスオオカブトムシ,93,517,470,376,141,282,94,188,188
2,コーカサスオオカブトムシ,94,522,475,380,142,285,95,190,190
2,コーカサスオオカブトムシ,95,528,480,384,144,288,96,192,192
2,コーカサスオオカブトムシ,96,533,485,388,145,291,97,194,194
2,コーカサスオオカブトムシ,97,539,490,392,147,294,98,196,196
2,コーカサスオオカブトムシ,98,544,495,396,148,297,99,198,198
2,コーカサスオオカブトムシ,99,550,500,400,150,300,100,200,200
3,オオクワガタ,1,10,4,5,8,5,7,6,3
3,オオクワガタ,2,15,6,7,12,7,10,9,4
3,オオクワガタ,3,20,8,10,16,10,14,12,6
3,オオクワガタ,4,25,10,12,20,12,17,15,7
3,オオクワガタ,5,30,12,15,24,15,21,18,9
3,オオクワガタ,6,35,14,17,28,17,24,21,10
3,オオクワガタ,7,40,16,20,32,20,28,24,12
3,オオクワガタ,8,45,18,22,36,22,31,27,13
3,オオクワガタ,9,50,20,25,40,25,35,30,15
3,オオクワガタ,10,55,22,27,44,27,38,33,16
3,オオクワガタ,11,60,24,30,48,30,42,36,18
3,オオクワガタ,12,65,26,32,52,32,45,39,19
3,オオクワガタ,13,70,28,35,56,35,49,42,21
3,オオクワガタ,14,75,30,37,60,37,52,45,22
3,オオクワガタ,15,80,32,40,64,40,56,48,24
3,オオクワガタ,16,85,34,42,68,42,59,51,25
3,オオクワガタ,17,90,36,45,72,45,63,54,27
3,オオクワガタ,18,95,38,47,76,47,66,57,28
3,オオクワガタ,19,100,40,50,80,50,70,60,30
3,オオクワガタ,20,105,42,52,84,52,73,63,31
3,オオクワガタ,21,110,44,55,88,55,77,66,33
3,オオクワガタ,22,115,46,57,92,57,80,69,34
3,オオクワガタ,23,120,48,60,96,60,84,72,36
3,オオクワガタ,24,125,50,62,100,62,87,75,37
3,オオクワガタ,25,130,52,65,104,65,91,78,39
3,オオクワガタ,26,135,54,67,108,67,94,81,40
3,オオクワガタ,27,140,56,70,112,70,98,84,42
3,オオクワガタ,28,145,58,72,116,72,101,87,43
3,オオクワガタ,29,150,60,75,120,75,105,90,45
3,オオクワガタ,30,155,62,77,124,77,108,93,46
3,オオクワガタ,31,160,64,80,128,80,112,96,48
3,オオクワガタ,32,165,66,82,132,82,115,99,49
3,オオクワガタ,33,170,68,85,136,85,119,102,51
3,オオクワガタ,34,175,70,87,140,87,122,105,52
3,オオクワガタ,35,180,72,90,144,90,126,108,54
3,オオクワガタ,36,185,74,92,148,92,129,111,55
3,オオクワガタ,37,190,76,95,152,95,133,114,57
3,オオクワガタ,38,195,78,97,156,97,136,117,58
3,オオクワガタ,39,200,80,100,160,100,140,120,60
3,オオクワガタ,40,205,82,102,164,102,143,123,61
3,オオクワガタ,41,210,84,105,168,105,147,126,63
3,オオクワガタ,42,215,86,107,172,107,150,129,64
3,オオクワガタ,43,220,88,110,176,110,154,132,66
3,オオクワガタ,44,225,90,112,180,112,157,135,67
3,オオクワガタ,45,230,92,115,184,115,161,138,69
3,オオクワガタ,46,235,94,117,188,117,164,141,70
3,オオクワガタ,47,240,96,120,192,120,168,144,72
3,オオクワガタ,48,245,98,122,196,122,171,147,73
3,オオクワガタ,49,250,100,125,200,125,175,150,75
3,オオクワガタ,50,255,102,127,204,127,178,153,76
3,オオクワガタ,51,260,104,130,208,130,182,156,78
3,オオクワガタ,52,265,106,132,212,132,185,159,79
3,オオクワガタ,53,270,108,135,216,135,189,162,81
3,オオクワガタ,54,275,110,137,220,137,192,165,82
3,オオクワガタ,55,280,112,140,224,140,196,168,84
3,オオクワガタ,56,285,114,142,228,142,199,171,85
3,オオクワガタ,57,290,116,145,232,145,203,174,87
3,オオクワガタ,58,295,118,147,236,147,206,177,88
3,オオクワガタ,59,300,120,150,240,150,210,180,90
3,オオクワガタ,60,305,122,152,244,152,213,183,91
3,オオクワガタ,61,310,124,155,248,155,217,186,93
3,オオクワガタ,62,315,126,157,252,157,220,189,94
3,オオクワガタ,63,320,128,160,256,160,224,192,96
3,オオクワガタ,64,325,130,162,260,162,227,195,97
3,オオクワガタ,65,330,132,165,264,165,231,198,99
3,オオクワガタ,66,335,134,167,268,167,234,201,100
3,オオクワガタ,67,340,136,170,272,170,238,204,102
3,オオクワガタ,68,345,138,172,276,172,241,207,103
3,オオクワガタ,69,350,140,175,280,175,245,210,105
3,オオクワガタ,70,355,142,177,284,177,248,213,106
3,オオクワガタ,71,360,144,180,288,180,252,216,108
3,オオクワガタ,72,365,146,182,292,182,255,219,109
3,オオクワガタ,73,370,148,185,296,185,259,222,111
3,オオクワガタ,74,375,150,187,300,187,262,225,112
3,オオクワガタ,75,380,152,190,304,190,266,228,114
3,オオクワガタ,76,385,154,192,308,192,269,231,115
3,オオクワガタ,77,390,156,195,312,195,273,234,117
3,オオクワガタ,78,395,158,197,316,197,276,237,118
3,オオクワガタ,79,400,160,200,320,200,280,240,120
3,オオクワガタ,80,405,162,202,324,202,283,243,121
3,オオクワガタ,81,410,164,205,328,205,287,246,123
3,オオクワガタ,82,415,166,207,332,207,290,249,124
3,オオクワガタ,83,420,168,210,336,210,294,252,126
3,オオクワガタ,84,425,170,212,340,212,297,255,127
3,オオクワガタ,85,430,172,215,344,215,301,258,129
3,オオクワガタ,86,435,174,217,348,217,304,261,130
3,オオクワガタ,87,440,176,220,352,220,308,264,132
3,オオクワガタ,88,445,178,222,356,222,311,267,133
3,オオクワガタ,89,450,180,225,360,225,315,270,135
3,オオクワガタ,90,455,182,227,364,227,318,273,136
3,オオクワガタ,91,460,184,230,368,230,322,276,138
3,オオクワガタ,92,465,186,232,372,232,325,279,139
3,オオクワガタ,93,470,188,235,376,235,329,282,141
3,オオクワガタ,94,475,190,237,380,237,332,285,142
3,オオクワガタ,95,480,192,240,384,240,336,288,144
3,オオクワガタ,96,485,194,242,388,242,339,291,145
3,オオクワガタ,97,490,196,245,392,245,343,294,147
3,オオクワガタ,98,495,198,247,396,247,346,297,148
3,オオクワガタ,99,500,200,250,400,250,350,300,150
4,サタンオオカブト,1,7,6,6,5,7,7,6,6
4,サタンオオカブト,2,10,9,9,7,10,10,9,9
4,サタンオオカブト,3,14,12,12,10,14,14,12,12
4,サタンオオカブト,4,17,15,15,12,17,17,15,15
4,サタンオオカブト,5,21,18,18,15,21,21,18,18
4,サタンオオカブト,6,24,21,21,17,24,24,21,21
4,サタンオオカブト,7,28,24,24,20,28,28,24,24
4,サタンオオカブト,8,31,27,27,22,31,31,27,27
4,サタンオオカブト,9,35,30,30,25,35,35,30,30
4,サタンオオカブト,10,38,33,33,27,38,38,33,33
4,サタンオオカブト,11,42,36,36,30,42,42,36,36
4,サタンオオカブト,12,45,39,39,32,45,45,39,39
4,サタンオオカブト,13,49,42,42,35,49,49,42,42
4,サタンオオカブト,14,52,45,45,37,52,52,45,45
4,サタンオオカブト,15,56,48,48,40,56,56,48,48
4,サタンオオカブト,16,59,51,51,42,59,59,51,51
4,サタンオオカブト,17,63,54,54,45,63,63,54,54
4,サタンオオカブト,18,66,57,57,47,66,66,57,57
4,サタンオオカブト,19,70,60,60,50,70,70,60,60
4,サタンオオカブト,20,73,63,63,52,73,73,63,63
4,サタンオオカブト,21,77,66,66,55,77,77,66,66
4,サタンオオカブト,22,80,69,69,57,80,80,69,69
4,サタンオオカブト,23,84,72,72,60,84,84,72,72
4,サタンオオカブト,24,87,75,75,62,87,87,75,75
4,サタンオオカブト,25,91,78,78,65,91,91,78,78
4,サタンオオカブト,26,94,81,81,67,94,94,81,81
4,サタンオオカブト,27,98,84,84,70,98,98,84,84
4,サタンオオカブト,28,101,87,87,72,101,101,87,87
4,サタンオオカブト,29,105,90,90,75,105,105,90,90
4,サタンオオカブト,30,108,93,93,77,108,108,93,93
4,サタンオオカブト,31,112,96,96,80,112,112,96,96
4,サタンオオカブト,32,115,99,99,82,115,115,99,99
4,サタンオオカブト,33,119,102,102,85,119,119,102,102
4,サタンオオカブト,34,122,105,105,87,122,122,105,105
4,サタンオオカブト,35,126,108,108,90,126,126,108,108
4,サタンオオカブト,36,129,111,111,92,129,129,111,111
4,サタンオオカブト,37,133,114,114,95,133,133,114,114
4,サタンオオカブト,38,136,117,117,97,136,136,117,117
4,サタンオオカブト,39,140,120,120,100,140,140,120,120
4,サタンオオカブト,40,143,123,123,102,143,143,123,123
4,サタンオオカブト,41,147,126,126,105,147,147,126,126
4,サタンオオカブト,42,150,129,129,107,150,150,129,129
4,サタンオオカブト,43,154,132,132,110,154,154,132,132
4,サタンオオカブト,44,157,135,135,112,157,157,135,135
4,サタンオオカブト,45,161,138,138,115,161,161,138,138
4,サタンオオカブト,46,164,141,141,117,164,164,141,141
4,サタンオオカブト,47,168,144,144,120,168,168,144,144
4,サタンオオカブト,48,171,147,147,122,171,171,147,147
4,サタンオオカブト,49,175,150,150,125,175,175,150,150
4,サタンオオカブト,50,178,153,153,127,178,178,153,153
4,サタンオオカブト,51,182,156,156,130,182,182,156,156
4,サタンオオカブト,52,185,159,159,132,185,185,159,159
4,サタンオオカブト,53,189,162,162,135,189,189,162,162
4,サタンオオカブト,54,192,165,165,137,192,192,165,165
4,サタンオオカブト,55,196,168,168,140,196,196,168,168
4,サタンオオカブト,56,199,171,171,142,199,199,171,171
4,サタンオオカブト,57,203,174,174,145,203,203,174,174
4,サタンオオカブト,58,206,177,177,147,206,206,177,177
4,サタンオオカブト,59,210,180,180,150,210,210,180,180
4,サタンオオカブト,60,213,183,183,152,213,213,183,183
4,サタンオオカブト,61,217,186,186,155,217,217,186,186
4,サタンオオカブト,62,220,189,189,157,220,220,189,189
4,サタンオオカブト,63,224,192,192,160,224,224,192,192
4,サタンオオカブト,64,227,195,195,162,227,227,195,195
4,サタンオオカブト,65,231,198,198,165,231,231,198,198
4,サタンオオカブト,66,234,201,201,167,234,234,201,201
4,サタンオオカブト,67,238,204,204,170,238,238,204,204
4,サタンオオカブト,68,241,207,207,172,241,241,207,207
4,サタンオオカブト,69,245,210,210,175,245,245,210,210
4,サタンオオカブト,70,248,213,213,177,248,248,213,213
4,サタンオオカブト,71,252,216,216,180,252,252,216,216
4,サタンオオカブト,72,255,219,219,182,255,255,219,219
4,サタンオオカブト,73,259,222,222,185,259,259,222,222
4,サタンオオカブト,74,262,225,225,187,262,262,225,225
4,サタンオオカブト,75,266,228,228,190,266,266,228,228
4,サタンオオカブト,76,269,231,231,192,269,269,231,231
4,サタンオオカブト,77,273,234,234,195,273,273,234,234
4,サタンオオカブト,78,276,237,237,197,276,276,237,237
4,サタンオオカブト,79,280,240,240,200,280,280,240,240
4,サタンオオカブト,80,283,243,243,202,283,283,243,243
4,サタンオオカブト,81,287,246,246,205,287,287,246,246
4,サタンオオカブト,82,290,249,249,207,290,290,249,249
4,サタンオオカブト,83,294,252,252,210,294,294,252,252
4,サタンオオカブト,84,297,255,255,212,297,297,255,255
4,サタンオオカブト,85,301,258,258,215,301,301,258,258
